order_id,order_date,customer_name,category,region,channel,unit_price,quantity,revenue
ORD100897,2026-03-01,Michael Gonzalez,Home & Kitchen,West,Mobile App,422.86,4,1691.44
ORD100898,18/04/2026,Dustin King,Apparel,South,In-Store,225.95,7,1581.65
ORD100899,2025-01-31,Elizabeth Molina,Sports,South,Marketplace,434.79,-4,1739.16
ORD100900,2026-02-23,Ashley Parrish,Toys,West,Marketplace,272.25,4,1089.0
ORD100901,2025-05-24,Natalie Hoffman,Apparel,Central,In-Store,138.53,2,277.06
ORD100902,13/01/2026,Rebecca Roberts,sports,West,Marketplace,65.87,5,329.35
ORD100903,02/07/2026,Jasmine Frye,Home & Kitchen,South,Web,468.62,5,2343.1
ORD100904,2025-05-31,Juan Smith,Apparel,Central,Web,321.8,3,965.4
ORD100905,2026-04-13,Priscilla Berg,Beauty,North,In-Store,228.84,5,1144.2
ORD100906,2026-03-03,Michele Holland,Beauty,South,Marketplace,48.84,1,48.84
ORD100907,26/06/2026,Lindsey Parsons,Electronics,West,Mobile App,256.08,6,1536.48
ORD100908,26/04/2025,Christopher Fleming,Apparel,West,Marketplace,345.66,4,1382.64
ORD100909,2025-09-05,Jose Bennett,Home & Kitchen,South,In-Store,493.38,3,1480.14
ORD100910,02/06/2025,Beverly Silva,Home & Kitchen,South,Marketplace,7.45,2,14.9
ORD100911,2025-04-08,Michael Moore,Beauty,West,Web,164.95,5,824.75
ORD100912,2025-12-17,Anthony Randolph,Apparel,South,Web,434.62,7,3042.34
ORD100913,29/07/2025,Katherine Armstrong,Home & Kitchen,West,Web,130.84,3,
ORD100914,2025-04-24,Emily Robinson,Electronics,North,Mobile App,246.98,4,987.92
ORD100915,04/11/2025,Jonathan Perry,Sports,North,Mobile App,268.46,7,1879.22
ORD100916,2025-07-14,Daniel Lewis,Home & Kitchen,West,Marketplace,19.84,5,99.2
ORD100917,31/10/2025,Daniel Goodwin,toys,Central,Web,76.05,2,152.1
ORD100918,15/01/2026,Samantha Zavala MD,home & kitchen,East,Mobile App,104.92,-7,734.44
ORD100919,2025-12-20,Tanner Austin,Electronics,South,Web,85.38,5,426.9
ORD100920,2026-05-30,Melanie Flores,Apparel,East,Mobile App,51.48,5,257.4
ORD100921,2025-06-17,Janice Fernandez,Apparel,South,Web,224.66,5,1123.3
ORD100922,2026-03-29,Samantha Brooks,Toys,Central,Marketplace,481.86,7,3373.02
ORD100923,2025-04-29,Andrew Villanueva,Toys,Central,Mobile App,347.85,7,2434.95
ORD100924,22/06/2026,Tiffany Jackson,Toys,South,Marketplace,489.42,3,1468.26
ORD100925,16/01/2026,Adrienne Jones,Electronics,Central,In-Store,343.21,2,686.42
ORD100926,2025-03-11,Sharon Coleman,Sports,North,Marketplace,125.85,2,251.7
ORD100927,14/03/2026,Michele Cherry,Home & Kitchen,South,In-Store,435.11,1,435.11
ORD100928,2025-04-08,Teresa Burgess,APPAREL,South,Marketplace,20.04,1,20.04
ORD100929,12/02/2025,Gary Miller,Electronics,South,Marketplace,346.32,1,346.32
ORD100930,2025-05-18,Kristin Andrews,Toys,South,In-Store,302.3,7,2116.1
ORD100931,2025-09-08,James Mccoy,Electronics,South,Mobile App,331.15,5,1655.75
ORD100932,2025-12-31,Michael Nichols,Beauty,West,Marketplace,335.15,1,335.15
ORD100933,2026-02-02,Nicole Richards,Toys,South,Marketplace,57.76,4,231.04
ORD100934,2026-03-21,Timothy Rodriguez,beauty,Central,In-Store,83.85,6,503.1
ORD100935,2025-09-10,Brandon Hubbard,Apparel,Central,Mobile App,162.47,1,162.47
ORD100936,2025-11-02,Matthew Wells,Beauty,North,Marketplace,206.42,5,1032.1
ORD100937,2025-11-09,James Salinas,Toys,East,In-Store,392.28,5,1961.4
ORD100938,2026-05-29,Brianna Byrd,Sports,North,In-Store,147.9,3,443.7
ORD100939,2026-06-18,Monica Brooks,Apparel,East,In-Store,439.87,5,2199.35
ORD100940,2025-01-16,Kristen Martinez,Beauty,North,Marketplace,383.77,4,1535.08
ORD100941,2025-06-29,Kimberly Arroyo,Toys,South,Marketplace,335.46,6,2012.76
ORD100942,28/08/2025,Stephanie Cooper,Toys,West,In-Store,451.18,5,2255.9
ORD100943,14/05/2025,Kayla Martin,Beauty,East,Marketplace,399.92,3,1199.76
ORD100944,28/03/2026,Cheyenne White,Toys,North,Web,435.11,1,435.11
ORD100945,12/07/2026,Sarah Randolph,BEAUTY,East,Web,64.5,6,387.0
ORD100946,2025-02-19,Joshua Roberts,Toys,East,In-Store,326.29,5,1631.45
ORD100947,2025-07-14,Nicholas Freeman,Beauty,Central,Mobile App,165.67,4,662.68
ORD100948,2025-12-19,Matthew Garcia,Beauty,West,Web,306.87,7,2148.09
ORD100949,17/12/2025,Emily Hayes,SPORTS,South,In-Store,349.26,4,1397.04
ORD100950,01/08/2025,Kevin Cunningham,Electronics,North,Mobile App,276.51,-1,276.51
ORD100951,2025-05-28,Jeffrey Smith,Beauty,East,In-Store,122.58,1,122.58
ORD100952,19/04/2026,Patrick Graham,beauty,West,Web,224.99,6,1349.94
ORD100953,2025-09-24,Nicholas Humphrey,Home & Kitchen,North,Web,41.23,3,123.69
ORD100954,2025-04-20,Eric Arnold,Toys,West,In-Store,88.38,-6,530.28
ORD100955,2025-03-31,Sarah Trevino,Electronics,East,In-Store,311.65,6,1869.9
ORD100956,24/02/2025,Deborah Mercado,Beauty,North,In-Store,252.72,5,1263.6
ORD100957,31/01/2025,Albert Hunter,Sports,North,Mobile App,432.35,2,864.7
ORD100958,25/05/2026,Jennifer Lawrence,Beauty,North,In-Store,242.2,5,1211.0
ORD100959,29/09/2025,Kimberly Lutz,Beauty,North,Mobile App,407.81,1,407.81
ORD100960,2026-03-13,Holly Walker,Toys,North,Mobile App,193.2,2,386.4
ORD100961,2025-10-20,Donna Marshall,Sports,Central,Web,265.68,7,1859.76
ORD100962,23/04/2026,Jonathan Bates,Sports,West,Mobile App,269.13,7,1883.91
ORD100963,2025-10-22,Lisa Martin,Toys,North,Marketplace,200.21,7,1401.47
ORD100964,10/01/2026,Christopher Fry,Home & Kitchen,West,In-Store,407.43,2,814.86
ORD100965,2025-07-29,Nancy Webb,Home & Kitchen,North,In-Store,359.17,3,
ORD100966,04/08/2025,John Brown,Toys,West,Mobile App,14.03,7,98.21
ORD100967,2025-07-30,Daniel Velez,Apparel,Central,Web,218.28,7,1527.96
ORD100968,2026-07-05,Jesse Williams,Beauty,North,Marketplace,40.28,7,281.96
ORD100969,2026-04-13,Michael Boyd,Home & Kitchen,West,In-Store,125.52,3,376.56
ORD100970,19/04/2025,Deborah Stephens,Beauty,West,Marketplace,193.14,4,772.56
ORD100971,16/04/2026,Holly Valdez,Sports,West,Web,467.55,6,2805.3
ORD100972,23/10/2025,Jamie Solomon,Beauty,South,Mobile App,101.31,6,607.86
ORD100973,2025-10-05,Sean Tucker,Toys,North,Marketplace,245.51,5,1227.55
ORD100974,14/04/2025,Kathryn Taylor,Beauty,South,Web,146.01,3,438.03
ORD100975,2025-04-26,Mason Lewis,SPORTS,West,Mobile App,465.15,4,1860.6
ORD100976,20/05/2025,Mitchell Wilson,Home & Kitchen,West,Web,271.88,2,543.76
ORD100977,03/10/2025,Michelle Olson,Electronics,North,Web,307.12,2,614.24
ORD100978,2025-01-26,Christopher Whitaker,Beauty,East,Web,202.95,5,1014.75
ORD100979,24/12/2025,Kenneth Martin,Electronics,East,Web,209.71,1,209.71
ORD100980,04/06/2025,Kenneth Brown,Sports,Central,In-Store,263.63,7,1845.41
ORD100981,2025-11-18,Tyler Greene,HOME & KITCHEN,North,Mobile App,342.15,2,684.3
ORD100982,2025-06-18,Nathan Stanley,Sports,South,Mobile App,400.89,7,2806.23
ORD100983,04/05/2026,Jerry Haney,sports,South,In-Store,355.98,1,355.98
ORD100984,25/03/2026,Ronald Burke,Apparel,Central,In-Store,285.82,2,571.64
ORD100985,07/06/2025,Catherine Keller,SPORTS,South,Web,459.29,4,1837.16
ORD100986,03/12/2025,Grace Chavez,Home & Kitchen,Central,Mobile App,244.36,7,1710.52
ORD100987,2025-05-04,James Rodriguez,Toys,South,In-Store,408.8,4,1635.2
ORD100988,2025-04-05,Kathy Barnes,Toys,East,Mobile App,26.49,2,52.98
ORD100989,2025-02-04,John Mendez,Apparel,West,In-Store,60.59,5,
ORD100990,2025-10-05,Kathy Wilson,Electronics,,Web,302.8,6,1816.8
ORD100991,20/05/2026,Larry Carey,Beauty,South,In-Store,260.01,4,1040.04
ORD100992,04/08/2025,Marie Boyd,Beauty,North,Marketplace,117.9,1,117.9
ORD100993,29/03/2026,Joseph Perez,Beauty,South,Marketplace,325.07,2,650.14
ORD100994,2026-02-24,Jane Chapman,Sports,South,Marketplace,183.58,2,
ORD100995,2025-03-28,Melissa Davis,Electronics,East,Mobile App,450.51,1,450.51
ORD100996,18/06/2025,David Trevino,Apparel,East,In-Store,122.25,5,611.25
ORD100997,2026-02-06,Jennifer Lopez,Apparel,West,Marketplace,154.52,3,463.56
ORD100998,17/01/2025,Laura Wilson,Electronics,East,In-Store,426.33,-7,2984.31
ORD100999,31/07/2025,Melissa Stewart,Beauty,Central,Web,335.44,2,670.88
ORD101000,27/04/2026,Matthew King,Toys,East,Mobile App,384.49,2,768.98
ORD101001,2026-01-21,Jacob Hill,Electronics,Central,In-Store,228.63,2,457.26
ORD101002,2025-10-05,Jennifer Bowers,Home & Kitchen,Central,Marketplace,80.73,1,80.73
ORD101003,01/07/2025,Justin King,home & kitchen,Central,Web,369.75,2,739.5
ORD101004,2026-04-27,Michael Fitzgerald,Apparel,Central,Web,239.08,5,1195.4
ORD101005,2026-02-01,Nicole Griffin,Apparel,East,Web,52.38,5,
ORD101006,2025-07-18,Daniel Morales,ELECTRONICS,Central,Mobile App,322.78,4,1291.12
ORD101007,2025-04-12,Melissa Mann,Apparel,East,Marketplace,107.06,3,321.18
ORD101008,2025-04-03,Abigail Davis,Home & Kitchen,South,Marketplace,119.81,-6,718.86
ORD101009,2025-05-15,Jessica Brown,Home & Kitchen,West,In-Store,317.85,1,317.85
ORD101010,07/07/2026,Andrew Cruz,Apparel,North,In-Store,250.9,2,501.8
ORD101011,2025-12-07,Kelly Dawson,Beauty,Central,In-Store,140.9,7,986.3
ORD101012,2025-09-11,Samantha Bowman,Toys,South,Web,349.1,3,1047.3
ORD101013,19/06/2025,Matthew Lara,Beauty,North,In-Store,224.14,5,1120.7
ORD101014,20/05/2025,Kyle Black,Toys,South,In-Store,360.21,1,360.21
ORD101015,2025-01-14,Andrew Allen,Sports,South,Mobile App,12.83,4,51.32
ORD101016,2025-07-26,Zachary Chan,Home & Kitchen,North,Web,410.26,4,1641.04
ORD101017,2026-02-21,Kevin Holmes,Electronics,Central,In-Store,363.55,2,727.1
ORD101018,2026-04-13,Brandon Mitchell,Apparel,North,Mobile App,453.23,5,2266.15
ORD101019,14/06/2025,Hannah Richmond,Electronics,West,Mobile App,44.31,5,221.55
ORD101020,2025-11-25,Cheyenne Spears,Home & Kitchen,East,Marketplace,447.62,3,1342.86
ORD101021,2025-02-22,Jason Rodriguez,Home & Kitchen,Central,In-Store,203.59,1,203.59
ORD101022,2026-06-22,Travis Pratt,Toys,South,Mobile App,117.19,1,117.19
ORD101023,29/01/2026,Robin Andrews,Home & Kitchen,Central,Mobile App,310.49,5,1552.45
ORD101024,2026-03-05,Kristine Carrillo,Sports,East,Marketplace,261.93,2,523.86
ORD101025,01/12/2025,Judy Murray,sports,North,Mobile App,336.45,4,1345.8
ORD101026,2025-12-27,Brian Jones,Toys,South,In-Store,120.69,5,603.45
ORD101027,21/06/2026,Megan Hall MD,SPORTS,,In-Store,139.22,2,278.44
ORD101028,2025-05-30,Alexandra Collier,Sports,West,Marketplace,341.67,4,1366.68
ORD101029,24/02/2025,Michael Nicholson,Home & Kitchen,East,Web,165.55,3,496.65
ORD101030,2026-05-19,Karen Gomez,Home & Kitchen,South,Web,99.21,2,
ORD101031,27/05/2026,Travis Vega,Sports,East,Mobile App,497.1,2,994.2
ORD101032,05/05/2025,Mr. Nicolas Salas II,Home & Kitchen,East,Mobile App,184.66,-3,553.98
ORD101033,2025-03-13,Luke Moore,Toys,West,Marketplace,366.67,6,2200.02
ORD101034,2025-12-16,Megan Alvarado,Sports,West,Mobile App,170.12,6,1020.72
ORD101035,2025-10-05,Kimberly Williams,Beauty,South,Mobile App,283.34,4,1133.36
ORD101036,20/05/2026,Katherine Galloway,Home & Kitchen,West,Mobile App,481.02,5,2405.1
ORD101037,30/05/2026,Katherine Joyce,SPORTS,South,Web,346.55,1,346.55
ORD101038,12/02/2025,Daniel Ray,Electronics,,Mobile App,89.39,2,178.78
ORD101039,16/10/2025,Karen Fernandez,Electronics,Central,Marketplace,52.85,1,52.85
ORD101040,2026-07-03,Michael Thompson,Apparel,East,In-Store,411.79,4,1647.16
ORD101041,2025-01-20,Julia Norris,electronics,Central,Marketplace,177.05,4,708.2
ORD101042,15/12/2025,Kevin Nguyen,Beauty,South,Marketplace,490.71,3,1472.13
ORD101043,2025-09-29,Joshua Young,Electronics,West,Mobile App,463.95,5,2319.75
ORD101044,09/05/2025,Holly Jimenez,Apparel,North,Web,64.32,3,192.96
ORD101045,16/06/2025,Jacqueline Dickerson,Toys,East,Marketplace,80.45,5,402.25
ORD101046,2025-05-19,Carlos Johnston,Toys,North,Web,369.9,4,1479.6
ORD101047,07/09/2025,Devin Young,Beauty,North,Web,125.61,6,753.66
ORD101048,05/04/2025,Charles Haley,Beauty,East,Marketplace,262.87,6,1577.22
ORD101049,13/07/2026,Cassandra Porter,Toys,South,In-Store,132.24,7,925.68
ORD101050,2026-03-20,Kelly Le,SPORTS,West,Mobile App,433.02,5,2165.1
ORD101051,2025-08-20,Justin Bradley,Home & Kitchen,North,Web,413.9,6,2483.4
ORD101052,02/10/2025,Amy Cervantes,Sports,West,Mobile App,83.86,5,419.3
ORD101053,30/07/2025,Joanna Cook,Toys,North,In-Store,22.9,1,22.9
ORD101054,2025-01-24,Tara Scott,ELECTRONICS,South,Marketplace,117.54,5,587.7
ORD101055,2025-05-03,Sean Mccarty,Beauty,South,Marketplace,183.27,5,916.35
ORD101056,17/03/2026,Mariah Thompson,Electronics,North,Mobile App,176.43,-1,176.43
ORD101057,21/02/2026,Michael Freeman,Apparel,Central,Marketplace,279.13,3,837.39
ORD101058,26/12/2025,Jane Mitchell,Home & Kitchen,South,In-Store,413.52,6,2481.12
ORD101059,17/07/2025,Christopher Morton,Toys,West,In-Store,226.37,4,905.48
ORD101060,2025-02-22,Laura Sweeney,Home & Kitchen,East,Web,437.3,6,2623.8
ORD101061,22/06/2025,Darren Stewart,Electronics,North,Mobile App,460.1,3,1380.3
ORD101062,14/09/2025,Matthew Nelson,APPAREL,,Web,289.42,4,1157.68
ORD101063,2026-06-27,Heidi Matthews,Apparel,East,In-Store,426.46,2,852.92
ORD101064,2026-02-16,Clinton Johnson,APPAREL,West,Web,253.07,1,253.07
ORD101065,26/02/2025,Teresa Haynes,Electronics,East,Mobile App,62.6,2,125.2
ORD101066,10/05/2026,Brian Brown,Toys,South,Mobile App,315.84,6,1895.04
ORD101067,09/03/2026,Allison Sanders,beauty,South,Marketplace,439.6,6,2637.6
ORD101068,2026-01-07,Dennis Moore,Home & Kitchen,South,Web,362.1,3,1086.3
ORD101069,2025-06-18,Ellen Wright,Apparel,Central,Web,396.07,4,1584.28
ORD101070,2025-01-29,Bonnie Roberson,Apparel,North,Web,410.27,7,2871.89
ORD101071,2025-10-01,Shannon Nguyen,Toys,South,Web,204.48,2,408.96
ORD101072,14/09/2025,Kimberly Nelson,Toys,South,In-Store,81.13,3,243.39
ORD101073,07/12/2025,Melissa Thompson,apparel,North,Web,176.32,4,705.28
ORD101074,2025-10-27,Madison Elliott,Home & Kitchen,Central,In-Store,288.66,2,577.32
ORD101075,05/11/2025,Emily Reed,Sports,West,Web,412.13,1,412.13
ORD101076,2025-06-05,Jessica Diaz,Apparel,North,Marketplace,242.28,1,242.28
ORD101077,23/04/2026,Aaron Ochoa,Sports,South,In-Store,461.76,6,2770.56
ORD101078,2026-06-03,John Smith,APPAREL,West,In-Store,73.9,6,443.4
ORD101079,06/09/2025,Karen Smith,Home & Kitchen,North,Mobile App,415.52,4,1662.08
ORD101080,06/08/2025,David Smith,Toys,East,Mobile App,253.77,1,253.77
ORD101081,2025-04-13,Justin Foster,Apparel,West,In-Store,413.47,5,2067.35
ORD101082,07/06/2025,Jean Gray,Beauty,North,Mobile App,186.93,5,934.65
ORD101083,2026-05-27,David Duran,Toys,East,Web,17.78,1,17.78
ORD101084,25/02/2026,Melinda Mitchell,Beauty,East,Web,120.11,5,600.55
ORD101085,2025-04-23,Jennifer Castaneda,Electronics,South,Mobile App,277.02,4,1108.08
ORD101086,12/06/2025,Mark Williamson,Toys,Central,Web,159.35,6,956.1
ORD101087,10/02/2025,Chelsea Smith,Beauty,West,In-Store,438.67,5,2193.35
ORD101088,2025-06-10,Charlene Garcia,Home & Kitchen,West,In-Store,57.3,6,343.8
ORD101089,2025-04-06,Monica Hall,Toys,West,Marketplace,5.16,3,15.48
ORD101090,14/07/2026,Glenn Collins DDS,Electronics,North,In-Store,311.7,4,1246.8
ORD101091,21/04/2026,Rick Rivera,Electronics,East,In-Store,185.58,7,1299.06
ORD101092,22/02/2025,Amy Rowe,Apparel,West,In-Store,35.37,3,106.11
ORD101093,2026-04-06,Corey Skinner,Sports,East,Marketplace,99.93,1,99.93
ORD101094,30/05/2025,Barbara Tate,Beauty,North,Web,33.79,3,
ORD101095,01/02/2025,Jessica Rojas,Home & Kitchen,Central,In-Store,378.36,7,2648.52
ORD101096,2026-07-06,Ray Boyd,Sports,West,Mobile App,349.04,1,349.04
ORD101097,10/07/2025,Michael Collins,Home & Kitchen,North,Mobile App,218.02,1,218.02
ORD101098,26/10/2025,Amanda Pineda,Sports,South,Marketplace,75.41,1,75.41
ORD101099,15/05/2026,Mark Gonzalez,Toys,Central,Web,392.43,6,2354.58
ORD101100,26/12/2025,Claudia Rodriguez,Home & Kitchen,South,Mobile App,55.02,4,220.08
ORD101101,20/03/2025,Christopher Hill,TOYS,North,Marketplace,310.94,4,1243.76
ORD101102,19/03/2026,Alexa Williams,Sports,North,Web,498.36,1,498.36
ORD101103,2025-03-04,Kyle Watson,Home & Kitchen,West,Web,120.16,4,480.64
ORD101104,08/06/2026,Brandon Montgomery,BEAUTY,East,In-Store,156.6,4,626.4
ORD101105,2026-02-02,Lori Brown DDS,Electronics,North,Marketplace,329.58,6,1977.48
ORD101106,2026-07-05,Beth Hall,Electronics,South,Web,215.91,7,1511.37
ORD101107,2025-09-11,Nicole Trujillo,Electronics,East,Mobile App,397.09,7,2779.63
ORD101108,28/03/2025,Michael Howard,Apparel,Central,Marketplace,227.64,5,1138.2
ORD101109,2025-06-24,Karina Kim,Home & Kitchen,East,In-Store,180.35,3,541.05
ORD101110,2025-07-23,Cheryl Lopez,Beauty,West,In-Store,209.99,6,1259.94
ORD101111,2026-05-30,Denise Guerra,Apparel,East,Web,92.56,5,462.8
ORD101112,2025-06-25,Andrea Moore,Toys,Central,Marketplace,385.81,6,2314.86
ORD101113,29/12/2025,Jacob Smith,HOME & KITCHEN,East,Marketplace,128.05,6,768.3
ORD101114,2026-04-28,Cody Smith,Sports,East,Mobile App,243.27,6,1459.62
ORD101115,2026-01-09,Cynthia Le,Sports,North,In-Store,396.22,5,1981.1
ORD101116,2025-10-13,Jasmine Warren,Electronics,East,In-Store,381.34,2,762.68
ORD101117,31/12/2025,Lisa Morris,Electronics,Central,Web,98.9,5,494.5
ORD101118,2026-04-16,Joseph Jones,Electronics,East,Web,111.52,5,557.6
ORD101119,2025-10-06,Shane Harris,Beauty,North,Marketplace,417.98,5,2089.9
ORD101120,2026-01-09,Kenneth Huff,ELECTRONICS,East,Web,488.06,2,
ORD101121,02/08/2025,Meredith Scott,Beauty,,Mobile App,36.99,4,147.96
ORD101122,2025-05-08,Andrea Conrad,TOYS,North,Marketplace,188.85,1,188.85
ORD101123,2025-02-16,Steve Miller PhD,Beauty,East,Mobile App,276.24,7,1933.68
ORD101124,2025-08-04,Teresa Perry,Beauty,West,Web,252.17,7,1765.19
ORD101125,05/02/2025,Samantha Baker,Beauty,South,Web,78.87,6,473.22
ORD101126,2026-06-24,Eric Blackburn,Toys,South,Web,79.27,4,317.08
ORD101127,27/04/2025,Neil Schmidt,Beauty,North,Marketplace,125.52,2,251.04
ORD101128,22/04/2025,Danielle Garrett,Beauty,South,Web,240.63,1,240.63
ORD101129,29/12/2025,Jennifer Garcia,Beauty,South,Web,308.97,5,1544.85
ORD101130,12/05/2026,Jimmy Ortega,Electronics,North,Mobile App,232.43,5,
ORD101131,2025-07-17,Christopher Morales,Electronics,Central,Web,478.33,1,478.33
ORD101132,2025-07-26,Zachary Ramos,Apparel,North,Web,477.89,1,477.89
ORD101133,2025-08-05,William Nguyen,SPORTS,Central,In-Store,331.05,1,331.05
ORD101134,13/12/2025,Jessica Swanson,Electronics,Central,Marketplace,345.63,4,1382.52
ORD101135,05/06/2026,Cindy Cannon,Beauty,North,Mobile App,42.83,1,42.83
ORD101136,2025-08-19,Tyrone West,Apparel,Central,Marketplace,421.23,2,842.46
ORD101137,2025-10-24,Victoria Larson,Toys,South,Mobile App,130.26,5,651.3
ORD101138,27/04/2026,Elizabeth Evans MD,Beauty,,Marketplace,413.44,7,
ORD101139,14/06/2025,Rodney Norris,Apparel,West,Web,331.38,3,994.14
ORD101140,2025-04-08,Kristie Howe,Home & Kitchen,Central,Mobile App,227.81,1,227.81
ORD101141,2025-08-03,Henry Taylor,Apparel,Central,Marketplace,308.9,4,1235.6
ORD101142,05/03/2025,Crystal Shepherd,sports,Central,In-Store,228.06,5,1140.3
ORD101143,2026-02-14,Thomas Navarro,Toys,South,Marketplace,79.33,4,317.32
ORD101144,2026-01-26,Carrie Petersen,Home & Kitchen,West,Web,258.55,5,1292.75
ORD101145,27/06/2025,Susan Larson,Sports,South,Marketplace,28.68,1,28.68
ORD101146,13/02/2025,Laura Miller,Home & Kitchen,North,Marketplace,374.37,1,374.37
ORD101147,2025-08-30,Hannah Montoya,Electronics,North,In-Store,40.68,3,122.04
ORD101148,2026-01-06,Sheila Perez,home & kitchen,East,In-Store,10.99,5,54.95
ORD101149,2025-08-11,Alexandra Waters,electronics,West,Marketplace,256.75,2,
ORD101150,2025-04-05,Andrew Fernandez,Sports,Central,Mobile App,233.66,4,934.64
ORD101151,2026-02-18,Connie Williams,Apparel,South,Web,178.1,7,1246.7
ORD101152,17/10/2025,Jeremy Larson,Electronics,East,Marketplace,471.45,3,1414.35
ORD101153,27/03/2025,Dylan Foster,Home & Kitchen,East,Mobile App,96.67,3,290.01
ORD101154,20/08/2025,Kenneth Williams,Home & Kitchen,West,In-Store,209.0,5,1045.0
ORD101155,26/03/2025,Jonathan Ayala,APPAREL,West,In-Store,331.85,2,663.7
ORD101156,06/01/2026,Justin Freeman,Home & Kitchen,Central,Marketplace,15.37,4,61.48
ORD101157,2025-05-28,Luis Fitzgerald,Electronics,West,Mobile App,449.96,-1,449.96
ORD101158,2026-06-04,Ricardo Morris,Electronics,East,Web,488.12,7,3416.84
ORD101159,2025-07-23,Michael Henderson,Toys,Central,Web,106.82,1,106.82
ORD101160,30/06/2025,Kirk Johnson,Toys,South,Marketplace,131.43,4,525.72
ORD101161,2025-04-03,Lisa Branch MD,Electronics,North,Mobile App,388.44,1,388.44
ORD101162,2025-08-06,Robert Gonzalez,Beauty,West,Web,480.11,7,3360.77
ORD101163,2025-02-12,Sarah Rodriguez,Apparel,Central,In-Store,25.77,2,51.54
ORD101164,2026-04-08,Tammy Melton,Toys,South,Mobile App,164.5,4,658.0
ORD101165,2025-09-17,Michael Rodriguez,Sports,West,Marketplace,149.95,2,299.9
ORD101166,05/05/2025,Daniel Medina,electronics,East,In-Store,302.93,5,1514.65
ORD101167,17/02/2026,Deanna Webb,Beauty,North,Marketplace,460.55,4,1842.2
ORD101168,2025-11-29,Michael Smith,Sports,South,Marketplace,82.54,2,165.08
ORD101169,2025-06-18,Amanda Jackson,Sports,East,In-Store,172.44,2,344.88
ORD101170,07/01/2026,Lisa Brown,Toys,West,In-Store,116.18,1,116.18
ORD101171,2026-04-25,James Nelson,Apparel,South,Marketplace,191.12,6,1146.72
ORD101172,04/05/2026,Sharon Smith,Toys,South,Mobile App,222.51,1,222.51
ORD101173,2026-07-03,Crystal James,Toys,South,Web,86.02,4,344.08
ORD101174,01/11/2025,Ethan Delacruz,Sports,East,Web,124.14,5,620.7
ORD101175,2026-06-05,Jonathan Ellis,Home & Kitchen,East,Web,339.61,3,1018.83
ORD101176,2025-07-15,David Moreno,Beauty,East,Mobile App,444.03,5,2220.15
ORD101177,25/07/2025,Christopher Reed,TOYS,North,Mobile App,146.52,6,879.12
ORD101178,2025-10-15,Cynthia Good,Apparel,South,In-Store,431.38,1,431.38
ORD101179,16/05/2026,Lori Johns,Home & Kitchen,North,In-Store,132.92,7,930.44
ORD101180,2025-06-16,Alyssa Peters,ELECTRONICS,West,Mobile App,129.86,5,649.3
ORD101181,2025-03-03,Steven Sandoval,Beauty,East,Web,114.43,6,686.58
ORD101182,2025-12-22,Tyler Salazar,Sports,Central,Marketplace,421.79,6,2530.74
ORD101183,2026-06-29,David Hernandez,Apparel,North,Web,389.34,4,1557.36
ORD101184,07/05/2025,Erin Daniels,Toys,East,Web,31.66,6,189.96
ORD101185,01/05/2026,Joshua Mcbride,Electronics,East,Web,377.83,1,377.83
ORD101186,2025-03-29,Michael Mills,Apparel,North,Web,469.01,5,2345.05
ORD101187,2026-05-31,Vanessa Thomas DVM,Home & Kitchen,North,Web,365.33,2,
ORD101188,2025-03-19,Justin Fry,Electronics,Central,In-Store,70.21,7,491.47
ORD101189,2026-03-09,Shawn Acosta,Beauty,North,Marketplace,50.48,2,100.96
ORD101190,2025-09-13,Jennifer Jenkins,Beauty,Central,Web,110.69,-3,332.07
ORD101191,2025-06-13,Stephanie Mahoney,Home & Kitchen,East,Web,79.58,4,318.32
ORD101192,07/03/2026,Ashley Lopez,Toys,North,Web,367.74,3,1103.22
ORD101193,20/05/2025,Debra Bradley,Home & Kitchen,West,Marketplace,380.3,1,380.3
ORD101194,2026-01-26,Michael Howard,Toys,Central,Web,256.64,7,1796.48
ORD101195,08/02/2026,Jonathan Jacobs,Home & Kitchen,Central,Mobile App,57.44,7,402.08
ORD101196,30/03/2025,Samuel Henry,Home & Kitchen,West,In-Store,346.0,7,2422.0
ORD101197,2025-01-22,Andrew Duran,ELECTRONICS,North,Marketplace,290.7,1,290.7
ORD101198,09/07/2026,Jason Newton,BEAUTY,South,In-Store,381.76,7,2672.32
ORD101199,2026-07-08,Andrea Ho,Apparel,East,Mobile App,84.62,2,169.24
ORD101200,21/09/2025,Katherine Nguyen,Toys,North,Web,9.62,1,9.62
ORD101201,2026-02-20,Jared Williams,Beauty,Central,Marketplace,372.15,3,1116.45
ORD101202,2026-02-24,Erik Carr,Toys,East,Web,495.95,3,1487.85
ORD101203,2026-03-21,Kelly Liu,Apparel,East,Web,203.74,2,407.48
ORD101204,2025-02-06,Jocelyn Wilcox,Beauty,North,In-Store,330.49,1,330.49
ORD101205,2025-11-15,Kelly Foster PhD,Electronics,East,Marketplace,279.77,6,1678.62
ORD101206,2025-06-22,Lydia Williams,Home & Kitchen,South,Mobile App,309.91,3,929.73
ORD101207,2025-09-23,Eric Carey,Beauty,Central,Marketplace,345.5,5,1727.5
ORD101208,24/10/2025,Louis Brown,Toys,East,Web,271.65,4,1086.6
ORD101209,2026-02-14,Ronald Hayes,Apparel,Central,Marketplace,7.59,2,15.18
ORD101210,2026-01-30,Richard Pace,Sports,East,Marketplace,420.78,4,1683.12
