order_id,order_date,customer_name,category,region,channel,unit_price,quantity,revenue
ORD103582,2025-05-22,Cheryl Short,Toys,Central,Web,50.22,2,100.44
ORD101301,2025-05-22,Scott Glenn,Beauty,West,Mobile App,430.77,2,861.54
ORD103083,2025-05-22,Charles Garcia,Beauty,West,Web,93.65,3,280.95
ORD104113,2025-05-22,Donna Lowery,Apparel,West,Web,245.94,2,491.88
ORD103484,2025-05-22,Donna Wilson,Apparel,North,In-Store,207.55,4,830.2
ORD101618,2025-05-22,Anthony Cook,Apparel,South,Mobile App,411.85,1,411.85
ORD101769,2025-05-22,John Russell,Apparel,Central,Mobile App,26.73,6,160.38
ORD104548,2025-05-22,David Moreno,Sports,Central,Marketplace,70.62,7,494.34
ORD103868,2025-05-23,Cynthia Pierce,Apparel,North,Marketplace,181.5,1,181.5
ORD100300,2025-05-23,Sabrina Briggs,Toys,East,Web,26.48,5,132.4
ORD101391,2025-05-23,Hannah Smith,Apparel,Central,Marketplace,469.46,4,1877.84
ORD104376,2025-05-23,Katherine Garcia,Home & Kitchen,West,Mobile App,220.17,2,440.34
ORD100462,2025-05-23,David Green,Sports,South,Mobile App,86.01,5,430.05
ORD102115,2025-05-23,Jonathan Saunders,Apparel,South,Marketplace,192.72,2,385.44
ORD100221,2025-05-23,James Webb,Apparel,Central,Mobile App,253.01,5,1265.05
ORD101836,2025-05-24,David Hanson,Home & Kitchen,North,Marketplace,21.24,6,127.44
ORD100255,2025-05-24,Adrian Tyler,Apparel,West,Web,54.49,4,217.96
ORD101919,2025-05-24,Tanya Brooks,Beauty,North,Mobile App,99.76,4,399.04
ORD100901,2025-05-24,Natalie Hoffman,Apparel,Central,In-Store,138.53,2,277.06
ORD101222,2025-05-24,Abigail Andrade,Sports,Central,Web,19.39,6,116.34
ORD103212,2025-05-25,Thomas Green,Home & Kitchen,West,In-Store,170.55,5,852.75
ORD102300,2025-05-25,Mark Howard,Electronics,North,Web,75.79,6,454.74
ORD104641,2025-05-25,Richard Barker,Sports,South,Mobile App,429.02,1,429.02
ORD101416,2025-05-25,Samantha Chavez,Apparel,South,Web,27.83,1,27.83
ORD103491,2025-05-25,Dr. Sarah Smith,Home & Kitchen,South,Mobile App,31.02,1,31.02
ORD103072,2025-05-26,Phillip Drake,Apparel,West,Web,87.95,5,439.75
ORD104223,2025-05-26,Andrew Dominguez,Toys,West,Mobile App,131.66,2,263.32
ORD104373,2025-05-26,Christine Douglas DVM,Sports,East,Marketplace,216.62,7,1516.34
ORD101964,2025-05-26,Tammy Fitzgerald,Electronics,North,Web,442.08,3,1326.24
ORD102541,2025-05-26,Paul Wilson,Home & Kitchen,East,Mobile App,377.47,5,1887.35
ORD103284,2025-05-26,Jordan Curry,Apparel,West,In-Store,497.78,5,2488.9
ORD103271,2025-05-26,Benjamin Clements,Beauty,North,Web,67.43,6,404.58
ORD104305,2025-05-26,Robert Lamb,Sports,Central,Marketplace,453.35,6,2720.1
ORD100564,2025-05-26,Katherine Johnston,Electronics,North,Mobile App,403.63,6,2421.78
ORD104093,2025-05-26,Rebecca Caldwell,Toys,North,Web,260.02,4,1040.08
ORD104271,2025-05-27,Bethany Liu,Toys,North,Mobile App,251.61,6,1509.66
ORD100296,2025-05-27,Anita Richard,Sports,North,Mobile App,434.96,6,2609.76
ORD102964,2025-05-27,Mrs. Ashley Shaffer,Home & Kitchen,West,In-Store,339.94,1,339.94
ORD101825,2025-05-27,Nathaniel Wallace,Toys,East,Mobile App,360.98,3,1082.94
ORD100502,2025-05-27,Kristin Anderson,Apparel,West,Mobile App,295.18,6,1771.08
ORD100144,2025-05-27,Angelica Keith,Apparel,East,Mobile App,253.81,4,1015.24
ORD103665,2025-05-27,Kyle Glass,Beauty,West,Mobile App,158.63,1,158.63
ORD103398,2025-05-27,Mariah Turner,Sports,North,Web,469.13,7,3283.91
ORD102995,2025-05-27,Cindy Smith,Home & Kitchen,South,Web,393.61,3,1180.83
ORD103869,2025-05-27,Matthew Park,Sports,West,Mobile App,337.82,3,1013.46
ORD104753,2025-05-27,Amanda Davis,Electronics,Central,Web,457.34,6,2744.04
ORD103366,2025-05-27,Alexander Mcconnell,Sports,South,In-Store,96.23,5,481.15
ORD104436,2025-05-27,Shannon Martinez,Apparel,North,Mobile App,425.96,7,2981.72
ORD104236,2025-05-27,Susan Dixon,Sports,West,In-Store,163.68,2,327.36
ORD100058,2025-05-28,Bryan Zamora,Sports,South,In-Store,362.26,7,2535.82
ORD100102,2025-05-28,Curtis Johnson,Electronics,North,In-Store,491.79,6,2950.74
ORD100707,2025-05-28,Amanda Harvey,Beauty,Central,In-Store,408.84,6,2453.04
ORD102861,2025-05-28,Curtis Miller,Apparel,West,In-Store,259.02,5,1295.1
ORD101478,2025-05-28,John Watts,Apparel,West,In-Store,338.93,1,338.93
ORD104675,2025-05-28,Ashley Miller,Beauty,South,Mobile App,201.16,6,1206.96
ORD102301,2025-05-28,Elizabeth Nichols,Sports,East,Mobile App,130.14,2,260.28
ORD100951,2025-05-28,Jeffrey Smith,Beauty,East,In-Store,122.58,1,122.58
ORD101157,2025-05-28,Luis Fitzgerald,Electronics,West,Mobile App,449.96,1,449.96
ORD104762,2025-05-28,Aaron Scott,Electronics,West,Marketplace,335.37,2,670.74
ORD101849,2025-05-28,Kyle Rowland,Home & Kitchen,North,In-Store,383.95,1,383.95
ORD102821,2025-05-29,Amy Knight,Apparel,Central,Web,169.33,4,677.32
ORD102119,2025-05-29,Sharon Gamble,Sports,Central,Marketplace,56.32,1,56.32
ORD102686,2025-05-29,Brad Ramsey,Electronics,East,Web,328.21,4,1312.84
ORD100405,2025-05-29,John Adams,Electronics,North,Web,191.76,2,383.52
ORD103313,2025-05-29,Victoria Knight,Apparel,East,Marketplace,426.0,3,1278.0
ORD104081,2025-05-29,Lisa Hughes,Toys,North,In-Store,67.18,7,470.26
ORD104918,2025-05-29,Tyler Flores,Beauty,Central,In-Store,74.16,7,519.12
ORD101028,2025-05-30,Alexandra Collier,Sports,West,Marketplace,341.67,4,1366.68
ORD102512,2025-05-30,Tiffany Miller,Toys,South,Mobile App,332.55,4,1330.2
ORD102782,2025-05-30,Theresa Nguyen,Sports,East,Marketplace,96.31,4,385.24
ORD102170,2025-05-30,Maria Williams,Electronics,East,Web,51.98,4,207.92
ORD100375,2025-05-30,Jennifer Banks,Toys,West,Web,95.03,1,95.03
ORD102976,2025-05-30,Hailey Beltran,Apparel,East,Web,28.36,6,170.16
ORD100076,2025-05-30,Stephanie Clark,Sports,East,Mobile App,165.55,7,1158.85
ORD101094,2025-05-30,Barbara Tate,Beauty,North,Web,33.79,3,101.37
ORD103387,2025-05-30,Christopher Rodriguez,Home & Kitchen,West,Mobile App,295.88,2,591.76
ORD101949,2025-05-30,Danielle Thompson,Apparel,Central,In-Store,42.41,6,254.46
ORD100047,2025-05-30,Javier Ramirez,Apparel,West,In-Store,357.11,3,1071.33
ORD102080,2025-05-30,Vanessa Zimmerman,Home & Kitchen,East,Mobile App,341.05,2,682.1
ORD100107,2025-05-30,Kelly Williams,Toys,East,Web,340.39,3,1021.17
ORD102096,2025-05-30,Brian Sloan,Beauty,East,Web,244.75,3,734.25
ORD102118,2025-05-30,Christian Dixon,Home & Kitchen,South,Web,403.22,5,2016.1
ORD103958,2025-05-30,Debra Smith,Toys,West,Web,189.81,1,189.81
ORD101811,2025-05-31,Lori Cook,Toys,South,Web,33.56,7,234.92
ORD100904,2025-05-31,Juan Smith,Apparel,Central,Web,321.8,3,965.4
ORD101527,2025-05-31,Randy Rodriguez,Apparel,West,Marketplace,17.6,4,70.4
ORD104813,2025-05-31,Tony Lawson,Apparel,West,Marketplace,339.44,3,1018.32
ORD102490,2025-05-31,Bryan Jones,Toys,East,Web,8.16,1,8.16
ORD101356,2025-05-31,Benjamin Duncan,Beauty,Central,Marketplace,69.26,5,346.3
ORD103339,2025-06-01,Brianna Obrien,Electronics,West,In-Store,196.1,4,784.4
ORD103257,2025-06-01,Tyrone Miller,Home & Kitchen,East,In-Store,144.55,1,144.55
ORD101906,2025-06-01,Erika Hayes,Beauty,East,In-Store,278.59,4,1114.36
ORD102739,2025-06-01,Jacob Small DDS,Beauty,West,In-Store,253.73,6,1522.38
ORD104856,2025-06-01,Richard Reynolds,Beauty,Central,In-Store,451.08,7,3157.56
ORD104273,2025-06-01,George Williams,Sports,North,Web,429.23,1,429.23
ORD103274,2025-06-01,Ricardo Jones,Sports,West,Web,100.02,4,400.08
ORD102975,2025-06-01,Monica Atkinson,Beauty,Central,Marketplace,156.62,2,313.24
ORD103558,2025-06-01,Ashley Roach,Apparel,South,Marketplace,141.21,4,564.84
ORD103417,2025-06-02,Brittany Payne,Sports,Central,Web,448.38,4,1793.52
ORD102647,2025-06-02,Marcus Powell,Home & Kitchen,South,Marketplace,449.9,5,2249.5
ORD100910,2025-06-02,Beverly Silva,Home & Kitchen,South,Marketplace,7.45,2,14.9
ORD100217,2025-06-02,Joel King,Home & Kitchen,Central,Web,28.79,6,172.74
ORD103946,2025-06-02,Jeffery Jordan,Home & Kitchen,East,Marketplace,307.41,7,2151.87
ORD103696,2025-06-02,Michelle Chavez,Electronics,East,Mobile App,202.72,3,608.16
ORD101580,2025-06-02,Wayne Gonzales,Home & Kitchen,South,Web,33.58,4,134.32
ORD103949,2025-06-02,Tamara Gonzales,Apparel,South,Mobile App,49.76,5,248.8
ORD101620,2025-06-02,Nicole Williams,Apparel,Central,Marketplace,351.52,7,2460.64
ORD101566,2025-06-03,Rodney Lucas,Apparel,North,Mobile App,409.29,4,1637.16
ORD101955,2025-06-03,Brittany Barber,Apparel,South,Marketplace,482.68,7,3378.76
ORD100344,2025-06-03,Aaron Miller,Apparel,North,In-Store,439.72,2,879.44
ORD101617,2025-06-03,Michelle Fitzgerald,Toys,North,Web,75.71,5,378.55
ORD100442,2025-06-03,Hannah Ramos,Sports,East,Web,292.71,3,878.13
ORD101824,2025-06-03,Kenneth Walsh,Sports,North,Web,475.48,5,2377.4
ORD101762,2025-06-03,Christopher Thomas,Electronics,North,Mobile App,479.18,3,1437.54
ORD103487,2025-06-04,Carlos Curry,Home & Kitchen,South,In-Store,72.84,3,218.52
ORD103653,2025-06-04,Heather Poole,Apparel,South,Web,286.9,1,286.9
ORD100980,2025-06-04,Kenneth Brown,Sports,Central,In-Store,263.63,7,1845.41
ORD103512,2025-06-04,Victor Taylor,Sports,Central,Mobile App,323.73,5,1618.65
ORD103632,2025-06-04,Abigail Garrett,Apparel,South,In-Store,56.22,7,393.54
ORD101076,2025-06-05,Jessica Diaz,Apparel,North,Marketplace,242.28,1,242.28
ORD104479,2025-06-05,Melissa Morris,Toys,East,Mobile App,295.45,4,1181.8
ORD104304,2025-06-05,Joseph Walker,Electronics,East,In-Store,486.4,6,2918.4
ORD104715,2025-06-05,Amanda Simpson,Toys,South,Marketplace,184.99,4,739.96
ORD102809,2025-06-05,Eric Silva,Electronics,South,Mobile App,32.43,3,97.29
ORD101622,2025-06-05,Kristin Carpenter,Toys,West,In-Store,362.96,6,2177.76
ORD104519,2025-06-05,James Rogers,Home & Kitchen,North,In-Store,418.61,2,837.22
ORD104332,2025-06-05,Taylor Salinas,Sports,East,In-Store,216.03,5,1080.15
ORD100111,2025-06-05,Natasha Wells,Beauty,South,Mobile App,201.8,7,1412.6
ORD101532,2025-06-06,Matthew Henry,Beauty,East,Mobile App,424.33,2,848.66
ORD103873,2025-06-06,Tom Duncan,Toys,West,Mobile App,366.85,1,366.85
ORD104364,2025-06-06,Jessica Zimmerman,Apparel,East,In-Store,369.06,1,369.06
ORD103196,2025-06-06,Robert Smith,Home & Kitchen,Central,Mobile App,361.03,4,1444.12
ORD104820,2025-06-06,Kathryn Jones,Beauty,South,Mobile App,411.22,6,2467.32
ORD104444,2025-06-06,Lisa Blackburn,Sports,East,In-Store,101.09,4,404.36
ORD103853,2025-06-06,Brandon Sanchez,Toys,West,Mobile App,249.03,5,1245.15
ORD100688,2025-06-06,Victor Young,Toys,North,Mobile App,49.26,6,295.56
ORD104421,2025-06-06,Edwin Rivera,Beauty,North,Mobile App,40.83,1,40.83
ORD104089,2025-06-06,Thomas Moses,Apparel,South,Mobile App,474.04,1,474.04
ORD100858,2025-06-06,Jason Williams,Home & Kitchen,West,Web,316.24,4,1264.96
ORD102586,2025-06-07,Christopher Barnes,Sports,West,Marketplace,383.85,2,767.7
ORD102549,2025-06-07,Alexis Martinez,Beauty,North,In-Store,78.88,6,473.28
ORD100069,2025-06-07,Christina Walters,Beauty,South,In-Store,43.11,3,129.33
ORD104833,2025-06-07,Calvin Pena,Home & Kitchen,Central,In-Store,472.28,5,2361.4
ORD104062,2025-06-07,Zachary Ortiz,Toys,East,Mobile App,18.78,3,56.34
ORD100985,2025-06-07,Catherine Keller,Sports,South,Web,459.29,4,1837.16
ORD103666,2025-06-07,John Warner,Apparel,Central,Mobile App,53.68,2,107.36
ORD101082,2025-06-07,Jean Gray,Beauty,North,Mobile App,186.93,5,934.65
ORD103517,2025-06-07,Heidi Davis,Sports,South,In-Store,47.21,5,236.05
ORD102616,2025-06-07,Donald Harris,Sports,North,Marketplace,298.05,4,1192.2
ORD102574,2025-06-07,Jill Reynolds,Electronics,North,In-Store,236.5,2,473.0
ORD102365,2025-06-08,Matthew Chavez,Home & Kitchen,South,In-Store,354.59,7,2482.13
ORD102582,2025-06-08,Tony Nunez,Electronics,South,Web,264.18,4,1056.72
ORD104588,2025-06-08,Ricardo Ferguson,Electronics,South,In-Store,467.32,6,2803.92
ORD102371,2025-06-08,Anthony Johnson,Toys,South,In-Store,468.06,2,936.12
ORD104744,2025-06-08,Charles Roberts,Toys,North,In-Store,417.62,7,2923.34
ORD101352,2025-06-08,Anthony Sosa,Home & Kitchen,North,Mobile App,65.6,6,393.6
ORD102907,2025-06-08,Mario Stout,Sports,Central,Web,131.81,3,395.43
ORD104149,2025-06-08,Deborah Simon,Apparel,North,Mobile App,480.09,7,3360.63
ORD104567,2025-06-08,Ashlee Pena,Beauty,East,Mobile App,176.4,5,882.0
ORD101338,2025-06-09,Shannon Rogers,Sports,North,In-Store,83.19,4,332.76
ORD100025,2025-06-09,Melanie Herrera,Beauty,North,Mobile App,343.22,4,1372.88
ORD103555,2025-06-09,Ms. Maria Thomas,Home & Kitchen,East,Mobile App,32.28,2,64.56
ORD103328,2025-06-09,Lynn King,Apparel,West,Mobile App,43.35,3,130.05
ORD101547,2025-06-09,Laura Valenzuela,Home & Kitchen,North,Web,160.41,7,1122.87
ORD104101,2025-06-09,Jane King,Electronics,South,Mobile App,499.74,6,2998.44
ORD102757,2025-06-09,Jason Anderson,Toys,South,Mobile App,285.61,5,1428.05
ORD101088,2025-06-10,Charlene Garcia,Home & Kitchen,West,In-Store,57.3,6,343.8
ORD102256,2025-06-10,Tiffany Sutton,Beauty,Central,Web,109.2,6,655.2
ORD100504,2025-06-10,Nathaniel Lee,Home & Kitchen,Central,Marketplace,13.96,4,55.84
ORD100550,2025-06-10,Eric Ward,Apparel,East,In-Store,282.02,7,1974.14
ORD102611,2025-06-10,Bonnie Yang,Sports,West,In-Store,216.07,4,864.28
ORD104849,2025-06-10,Jessica Chase,Toys,Central,Web,321.08,4,1284.32
ORD101950,2025-06-11,Jerome Reid,Home & Kitchen,South,Marketplace,38.83,1,38.83
ORD104375,2025-06-11,Matthew Schmidt,Toys,North,Web,167.66,3,502.98
ORD100337,2025-06-12,Dominique Hines,Electronics,North,Web,498.34,5,2491.7
ORD100665,2025-06-12,Alyssa Roman,Toys,Central,Marketplace,309.85,6,1859.1
ORD102367,2025-06-12,Katie Brown,Electronics,East,Web,159.38,3,478.14
ORD102070,2025-06-12,Heidi Cook,Sports,West,Web,208.87,2,417.74
ORD101086,2025-06-12,Mark Williamson,Toys,Central,Web,159.35,6,956.1
ORD100285,2025-06-12,Karla Ramos,Toys,West,Marketplace,192.1,7,1344.7
ORD103480,2025-06-12,Tyler Lang,Sports,South,Web,11.24,6,67.44
ORD103061,2025-06-12,Shawn Doyle,Beauty,Central,In-Store,73.81,3,221.43
ORD103104,2025-06-12,Jasmin Estrada,Toys,Central,Mobile App,265.41,6,1592.46
ORD100284,2025-06-12,Luke Craig,Home & Kitchen,East,Web,46.33,5,231.65
ORD101868,2025-06-13,Robert Sutton,Sports,South,Web,79.05,3,237.15
ORD101191,2025-06-13,Stephanie Mahoney,Home & Kitchen,East,Web,79.58,4,318.32
ORD102744,2025-06-13,Mackenzie Jordan,Beauty,West,Mobile App,470.74,1,470.74
ORD102993,2025-06-13,Joshua Contreras,Electronics,West,In-Store,299.71,5,1498.55
ORD104789,2025-06-13,Vincent Ortiz,Electronics,East,In-Store,394.55,3,1183.65
ORD102566,2025-06-13,Dustin Wilson,Beauty,South,Mobile App,337.28,5,1686.4
ORD101894,2025-06-13,Kathryn Cohen,Toys,Central,In-Store,85.7,4,342.8
ORD101902,2025-06-13,Cynthia Harrell,Sports,West,Mobile App,269.47,3,808.41
ORD100604,2025-06-13,Philip Carter,Sports,South,Mobile App,318.38,5,1591.9
ORD100631,2025-06-13,Caitlin Cantu,Toys,Central,Marketplace,139.71,2,279.42
ORD102518,2025-06-14,Anthony Mcmillan,Electronics,East,Web,434.86,4,1739.44
ORD104425,2025-06-14,Michael Hodge,Sports,East,Marketplace,125.26,3,375.78
ORD101266,2025-06-14,Erica Lee,Electronics,Central,In-Store,8.48,1,8.48
ORD100768,2025-06-14,James Nguyen,Electronics,Central,Mobile App,129.99,7,909.93
ORD100196,2025-06-14,Sherry Shields,Electronics,East,In-Store,96.25,6,577.5
ORD101139,2025-06-14,Rodney Norris,Apparel,West,Web,331.38,3,994.14
ORD102875,2025-06-14,Pamela Jordan,Home & Kitchen,South,Web,130.54,1,130.54
ORD103576,2025-06-14,Daisy Alvarez,Beauty,East,Web,55.43,3,166.29
ORD102962,2025-06-14,Diana Ramsey,Toys,North,In-Store,48.64,7,340.48
ORD101019,2025-06-14,Hannah Richmond,Electronics,West,Mobile App,44.31,5,221.55
ORD100644,2025-06-14,Emily Taylor,Electronics,Central,Web,472.31,7,3306.17
ORD104858,2025-06-14,Wayne Keller,Apparel,Central,Mobile App,303.59,2,607.18
ORD101349,2025-06-14,Margaret Livingston,Sports,South,Mobile App,402.78,6,2416.68
ORD100147,2025-06-14,Spencer Haynes,Sports,North,Marketplace,252.1,4,1008.4
ORD101982,2025-06-14,Edward Gray,Electronics,Central,Mobile App,296.78,1,296.78
ORD104916,2025-06-14,Robert Gilmore,Apparel,North,Mobile App,92.82,6,556.92
ORD100487,2025-06-14,Danielle Reed,Apparel,South,Web,378.54,6,2271.24
ORD104264,2025-06-15,Brittney King,Sports,West,Marketplace,155.74,7,1090.18
ORD103062,2025-06-15,Jennifer Gutierrez,Toys,North,Web,427.7,2,855.4
ORD101461,2025-06-15,Courtney Walls,Beauty,Central,Mobile App,427.8,1,427.8
ORD100011,2025-06-15,David Garcia,Electronics,North,Mobile App,218.81,1,218.81
ORD100621,2025-06-15,Anna Robertson,Home & Kitchen,East,Marketplace,421.56,1,421.56
ORD104867,2025-06-15,Emily Douglas,Beauty,South,Mobile App,259.71,4,1038.84
ORD104454,2025-06-16,Stephanie Carroll,Home & Kitchen,South,Marketplace,291.97,1,291.97
ORD101180,2025-06-16,Alyssa Peters,Electronics,West,Mobile App,129.86,5,649.3
ORD102495,2025-06-16,Michele Howell,Apparel,West,Marketplace,473.64,4,1894.56
ORD104145,2025-06-16,Sandy Arnold,Home & Kitchen,West,Mobile App,374.88,7,2624.16
ORD103127,2025-06-16,Samuel Lee,Apparel,East,Mobile App,365.79,4,1463.16
ORD101716,2025-06-16,Susan Smith,Home & Kitchen,Central,Mobile App,137.0,5,685.0
ORD100706,2025-06-16,Daniel Lopez,Home & Kitchen,South,Mobile App,498.19,3,1494.57
ORD104314,2025-06-16,Amy Clark,Electronics,North,Marketplace,32.1,2,64.2
ORD101780,2025-06-16,Charles Hawkins,Electronics,South,Mobile App,92.17,6,553.02
ORD103386,2025-06-16,Sandra Berry,Beauty,North,Web,205.46,1,205.46
ORD101045,2025-06-16,Jacqueline Dickerson,Toys,East,Marketplace,80.45,5,402.25
ORD103237,2025-06-16,Natalie Watson,Toys,South,Marketplace,290.52,3,871.56
ORD100333,2025-06-17,Victoria Murray,Electronics,South,In-Store,23.23,7,162.61
ORD104238,2025-06-17,Chad Pennington,Home & Kitchen,South,Web,288.28,1,288.28
ORD100749,2025-06-17,Monica Baker,Toys,East,In-Store,391.02,6,2346.12
ORD101508,2025-06-17,Daniel Lee,Electronics,North,Mobile App,174.87,7,1224.09
ORD102218,2025-06-17,Sarah Johnson,Electronics,East,Marketplace,270.29,2,540.58
ORD103908,2025-06-17,Ashley Duran,Beauty,South,In-Store,184.02,3,552.06
ORD102583,2025-06-17,Robert Gross,Electronics,West,Mobile App,24.87,1,24.87
ORD100921,2025-06-17,Janice Fernandez,Apparel,South,Web,224.66,5,1123.3
ORD104485,2025-06-17,Janice Chang,Electronics,East,Marketplace,324.79,6,1948.74
ORD100982,2025-06-18,Nathan Stanley,Sports,South,Mobile App,400.89,7,2806.23
ORD103782,2025-06-18,Lori Holland,Home & Kitchen,East,Mobile App,186.23,1,186.23
ORD100286,2025-06-18,Ashley Jordan,Toys,East,Web,214.99,2,429.98
ORD101515,2025-06-18,Garrett Wilson,Electronics,South,Marketplace,117.01,3,351.03
ORD102403,2025-06-18,David Bell,Toys,East,Mobile App,367.84,4,1471.36
ORD102286,2025-06-18,James Walker,Sports,West,Marketplace,452.13,5,2260.65
ORD101169,2025-06-18,Amanda Jackson,Sports,East,In-Store,172.44,2,344.88
ORD101343,2025-06-18,Jeremy Robinson,Apparel,East,Marketplace,74.65,1,74.65
ORD100996,2025-06-18,David Trevino,Apparel,East,In-Store,122.25,5,611.25
ORD101612,2025-06-18,Lindsay Carney,Apparel,West,Mobile App,498.92,2,997.84
ORD101069,2025-06-18,Ellen Wright,Apparel,Central,Web,396.07,4,1584.28
ORD100330,2025-06-19,Cynthia Wallace,Beauty,East,In-Store,193.54,6,1161.24
ORD101396,2025-06-19,Amanda Newman,Home & Kitchen,South,Web,5.09,3,15.27
ORD100113,2025-06-19,Denise Jones,Toys,West,Marketplace,339.47,1,339.47
ORD103223,2025-06-19,David Wilson,Home & Kitchen,North,Web,431.93,6,2591.58
ORD103927,2025-06-19,Courtney Page,Toys,Central,Mobile App,31.15,3,93.45
ORD103753,2025-06-19,Robert Reynolds,Home & Kitchen,West,Mobile App,457.85,6,2747.1
ORD104322,2025-06-19,James Fitzpatrick,Electronics,North,Marketplace,155.23,1,155.23
ORD100895,2025-06-19,Paul Skinner,Toys,Central,Marketplace,369.52,5,1847.6
ORD101013,2025-06-19,Matthew Lara,Beauty,North,In-Store,224.14,5,1120.7
ORD103617,2025-06-20,Michael Fernandez,Toys,South,Marketplace,109.8,7,768.6
ORD102546,2025-06-20,Brenda Green,Electronics,South,Mobile App,112.04,5,560.2
ORD100441,2025-06-20,Regina Roberts,Toys,Central,Mobile App,307.26,6,1843.56
ORD102759,2025-06-20,Frederick Brown,Toys,South,Mobile App,16.93,4,67.72
ORD100342,2025-06-20,Raven Taylor,Beauty,South,Mobile App,129.46,5,647.3
ORD103911,2025-06-20,Vicki Hernandez,Toys,Central,In-Store,52.15,6,312.9
ORD101897,2025-06-20,Kenneth Mclaughlin,Home & Kitchen,East,In-Store,10.65,2,21.3
ORD104087,2025-06-20,Jennifer Wells,Toys,Central,Marketplace,134.83,6,808.98
ORD103549,2025-06-20,Christina Rodriguez,Home & Kitchen,Central,Marketplace,326.84,7,2287.88
ORD101775,2025-06-21,John Calderon,Beauty,North,In-Store,480.51,4,1922.04
ORD104908,2025-06-21,Sharon Lane,Beauty,Central,In-Store,50.53,5,252.65
ORD103776,2025-06-21,Jeffrey Lynch,Beauty,Central,In-Store,17.21,3,51.63
ORD102227,2025-06-21,Kevin Christian,Sports,Central,Web,441.08,6,2646.48
ORD100010,2025-06-21,Amber Perez,Toys,Central,In-Store,307.77,5,1538.85
ORD104225,2025-06-21,Mary Hudson,Sports,West,In-Store,117.23,3,351.69
ORD104638,2025-06-21,Laura Gonzalez,Apparel,North,Marketplace,31.52,3,94.56
ORD100437,2025-06-21,William Evans,Home & Kitchen,North,Mobile App,97.59,6,585.54
ORD103113,2025-06-21,Karen Padilla,Electronics,North,In-Store,32.59,5,162.95
ORD100553,2025-06-22,Erika Cruz,Apparel,North,In-Store,189.79,2,379.58
ORD103780,2025-06-22,Melissa Romero,Home & Kitchen,South,Marketplace,25.57,7,178.99
ORD104913,2025-06-22,Krista Price,Sports,Central,Marketplace,461.54,5,2307.7
ORD100563,2025-06-22,Vincent Novak,Electronics,East,In-Store,280.58,2,561.16
ORD101206,2025-06-22,Lydia Williams,Home & Kitchen,South,Mobile App,309.91,3,929.73
ORD103646,2025-06-22,Jason Ramirez,Home & Kitchen,South,Marketplace,462.25,5,2311.25
ORD103688,2025-06-22,Victoria Guerra,Home & Kitchen,South,Mobile App,386.16,5,1930.8
ORD101839,2025-06-22,Alvin Wilson,Beauty,East,In-Store,255.93,3,767.79
ORD104967,2025-06-22,Melinda Pugh,Apparel,West,Marketplace,23.72,5,118.6
ORD101061,2025-06-22,Darren Stewart,Electronics,North,Mobile App,460.1,3,1380.3
ORD102324,2025-06-23,Jorge Matthews,Toys,West,Marketplace,258.9,6,1553.4
ORD104150,2025-06-23,Rodney Reed,Home & Kitchen,South,In-Store,38.0,1,38.0
ORD102539,2025-06-23,Derrick Huff,Toys,South,Mobile App,315.1,5,1575.5
ORD102795,2025-06-23,John Barber,Home & Kitchen,West,Web,96.71,1,96.71
ORD101686,2025-06-23,Mary Anderson,Beauty,North,Marketplace,251.79,7,1762.53
ORD101434,2025-06-23,Meghan Patel,Electronics,East,Mobile App,336.25,1,336.25
ORD101439,2025-06-23,Kelly Burton,Home & Kitchen,West,Marketplace,388.07,1,388.07
ORD103290,2025-06-23,Katherine Barrera,Toys,West,Web,420.11,7,2940.77
ORD101657,2025-06-24,Sarah Mills,Toys,West,Marketplace,362.25,1,362.25
ORD103676,2025-06-24,Melissa Mathews,Sports,North,Web,315.24,1,315.24
ORD102690,2025-06-24,Stephen Thompson,Electronics,North,Mobile App,454.33,4,1817.32
ORD102991,2025-06-24,Robin Clay,Electronics,Central,Mobile App,128.74,1,128.74
ORD100751,2025-06-24,Isaac Patterson,Apparel,West,In-Store,272.93,2,545.86
ORD104129,2025-06-24,Jessica Kelley,Toys,East,Web,152.97,6,917.82
ORD102316,2025-06-24,Hannah Arnold,Toys,South,Marketplace,122.36,3,367.08
ORD103644,2025-06-24,Gina Vega,Electronics,East,Mobile App,102.61,5,513.05
ORD100222,2025-06-24,Laura Haney,Toys,North,Mobile App,343.56,7,2404.92
ORD104823,2025-06-24,Zachary Smith,Home & Kitchen,West,Marketplace,354.83,6,2128.98
ORD101999,2025-06-24,Susan Navarro,Home & Kitchen,East,In-Store,201.74,6,1210.44
ORD103333,2025-06-24,Brenda Carrillo,Apparel,South,In-Store,187.28,3,561.84
ORD101109,2025-06-24,Karina Kim,Home & Kitchen,East,In-Store,180.35,3,541.05
ORD100229,2025-06-24,Morgan Davis,Home & Kitchen,Central,In-Store,314.84,1,314.84
ORD103636,2025-06-24,Michael Montgomery,Sports,West,Web,473.13,4,1892.52
ORD103752,2025-06-24,Amber Lin,Home & Kitchen,East,Mobile App,112.77,2,225.54
ORD101937,2025-06-25,Amy Brooks,Beauty,East,Marketplace,93.79,6,562.74
ORD103521,2025-06-25,Laura Vaughn,Home & Kitchen,East,Marketplace,398.53,1,398.53
ORD101714,2025-06-25,Mary Meyer,Apparel,West,Mobile App,369.42,6,2216.52
ORD102176,2025-06-25,Roger Garcia,Beauty,Central,Mobile App,162.46,3,487.38
